order_id,customer_id,product_id,order_date,quantity,unit_price,discount,shipping_cost,region,sales_channel,payment_method
O000306,C01885,P0052,2025-11-04,5,120.9,0.1,16.42,North,Retail Store,PayPal
O000307,C01478,P0087,2025-12-07,2,50.59,0.2,5.54,West,Online,Debit Card
O000308,C00782,P0015,2024-01-17,2,959.82,0.0,13.33,East,Partner,Debit Card
O000309,C00595,P0084,2024-09-04,2,185.31,0.15,4.44,Central,Partner,Debit Card
O000310,C01899,P0019,2025-04-30,2,530.25,0.0,19.12,South,Online,Debit Card
O000311,C01824,P0063,2025-04-27,1,117.97,0.05,9.13,West,Online,Debit Card
O000312,C01605,P0007,2024-12-07,1,787.65,0.15,24.54,North,Retail Store,Bank Transfer
O000313,C02031,P0075,2025-09-02,3,44.45,0.0,13.44,North,Online,Bank Transfer
O000314,C02421,P0079,2025-11-25,4,95.49,0.2,14.39,North,Online,Credit Card
O000315,C01729,P0074,2024-11-19,2,18.14,0.0,22.51,Central,Partner,Bank Transfer
O000316,C00479,P0064,2025-09-29,5,131.5,0.0,2.97,Central,Online,Bank Transfer
O000317,C01180,P0025,2025-04-25,1,27.18,0.0,23.24,East,Online,PayPal
O000318,C01919,P0017,2024-10-27,3,1003.97,0.05,20.41,East,Partner,PayPal
O000319,C00664,P0080,2024-07-31,1,6.16,0.15,5.4,South,Online,Bank Transfer
O000320,C00818,P0021,2025-09-12,2,747.29,0.2,9.33,East,Online,Bank Transfer
O000321,C00858,P0072,2024-02-18,6,12.41,0.0,17.73,East,Partner,PayPal
O000322,C00716,P0065,2024-02-02,3,179.07,0.0,5.22,Central,Online,Debit Card
O000323,C00918,P0063,2024-09-21,6,117.97,0.2,19.83,Central,Online,Credit Card
O000324,C02282,P0035,2024-06-03,4,137.3,0.2,18.39,South,Online,Credit Card
O000325,C01794,P0059,2024-04-23,5,534.37,0.2,21.03,West,Retail Store,Credit Card
O000326,C00172,P0065,2024-04-17,1,179.07,0.0,6.03,North,Partner,PayPal
O000327,C01197,P0057,2025-06-02,2,363.62,0.2,10.03,Central,Online,PayPal
O000328,C00565,P0016,2024-07-25,2,377.26,0.05,8.02,South,Retail Store,Credit Card
O000329,C01941,P0044,2024-10-20,2,236.62,0.0,10.61,North,Online,Bank Transfer
O000330,C01006,P0020,2025-06-26,2,797.9,0.0,11.8,West,Online,Bank Transfer
O000331,C01677,P0059,2025-06-12,3,534.37,0.0,5.78,North,Partner,Bank Transfer
O000332,C00041,P0067,2024-03-12,1,435.6,0.0,12.27,North,Online,Debit Card
O000333,C01611,P0005,2025-11-07,4,916.2,0.0,24.5,Central,Partner,Credit Card
O000334,C02130,P0038,2025-03-05,1,323.52,0.15,18.73,East,Retail Store,PayPal
O000335,C01285,P0045,2024-01-09,3,149.31,0.1,18.26,South,Retail Store,Debit Card
O000336,C01828,P0083,2024-07-29,4,64.02,0.1,18.19,Central,Retail Store,Bank Transfer
O000337,C01657,P0026,2024-11-04,1,141.49,0.1,14.21,East,Online,Debit Card
O000338,C02216,P0037,2024-08-06,1,147.84,0.1,19.53,South,Online,PayPal
O000339,C00656,P0003,2024-01-29,4,377.97,0.1,21.23,North,Online,Debit Card
O000340,C01245,P0055,2025-06-01,1,163.36,0.0,16.61,West,Retail Store,PayPal
O000341,C01452,P0016,2024-02-18,3,377.26,0.0,12.7,West,Online,Credit Card
O000342,C00968,P0075,2025-08-02,3,44.45,0.15,10.38,South,Retail Store,Debit Card
O000343,C01166,P0086,2025-08-09,2,172.17,0.15,4.87,Central,Online,Debit Card
O000344,C02116,P0075,2024-07-16,3,44.45,0.0,18.51,North,Online,Debit Card
O000345,C01688,P0011,2024-04-04,1,620.88,0.0,4.26,East,Online,Bank Transfer
O000346,C02156,P0052,2025-08-25,2,120.9,0.2,15.65,South,Online,PayPal
O000347,C01735,P0057,2025-12-06,5,363.62,0.05,21.04,North,Retail Store,Bank Transfer
O000348,C00592,P0065,2024-05-10,2,179.07,0.05,18.13,West,Online,Credit Card
O000349,C01866,P0061,2024-02-03,3,549.96,0.1,16.04,Central,Online,Credit Card
O000350,C01674,P0015,2024-05-03,1,959.82,0.0,5.15,Central,Online,Debit Card
O000351,C01249,P0048,2024-11-06,1,134.14,0.0,20.14,Central,Retail Store,Debit Card
O000352,C01728,P0007,2024-11-08,4,787.65,0.0,2.55,Central,Online,Bank Transfer
O000353,C02243,P0045,2024-03-10,4,149.31,0.05,15.23,East,Online,PayPal
O000354,C01384,P0049,2025-05-01,3,63.33,0.2,13.86,South,Retail Store,Debit Card
O000355,C01888,P0058,2025-11-14,2,524.63,0.2,20.5,South,Retail Store,Credit Card
O000356,C01678,P0050,2024-08-26,4,668.03,0.0,19.06,East,Online,Bank Transfer
O000357,C00363,P0022,2025-12-25,1,910.71,0.15,15.12,East,Retail Store,PayPal
O000358,C00508,P0083,2025-07-26,1,64.02,0.1,24.04,Central,Online,Credit Card
O000359,C02138,P0025,2025-05-02,2,27.18,0.0,24.15,West,Online,Debit Card
O000360,C01127,P0027,2024-09-08,3,319.74,0.2,4.4,North,Partner,Bank Transfer
O000361,C02186,P0078,2024-11-24,1,210.4,0.0,10.15,Central,Online,Credit Card
O000362,C00740,P0054,2024-01-25,4,289.95,0.0,5.08,South,Online,Credit Card
O000363,C00407,P0070,2024-06-21,1,123.58,0.0,5.97,South,Online,Credit Card
O000364,C01669,P0087,2024-06-22,1,50.59,0.0,9.21,North,Online,Credit Card
O000365,C00405,P0041,2024-05-25,1,93.16,0.0,3.67,South,Online,Credit Card
O000366,C00982,P0077,2025-08-23,1,70.81,0.1,23.86,West,Retail Store,Bank Transfer
O000367,C01104,P0008,2024-11-21,2,967.68,0.05,11.67,Central,Online,Credit Card
O000368,C00958,P0003,2024-10-02,2,377.97,0.1,19.67,North,Retail Store,Debit Card
O000369,C00515,P0039,2025-08-04,1,393.4,0.0,20.11,North,Retail Store,Debit Card
O000370,C00584,P0048,2025-07-07,6,134.14,0.2,24.13,South,Online,Bank Transfer
O000371,C02274,P0058,2024-02-12,1,524.63,0.05,17.19,West,Partner,PayPal
O000372,C00686,P0001,2024-03-02,5,171.14,0.05,21.39,East,Online,PayPal
O000373,C01558,P0045,2025-10-09,1,149.31,0.2,6.13,East,Online,Credit Card
O000374,C02188,P0073,2024-03-12,1,162.4,0.05,18.81,West,Retail Store,Debit Card
O000375,C01145,P0056,2024-08-03,2,239.61,0.2,16.79,South,Online,PayPal
O000376,C01855,P0035,2024-09-08,2,137.3,0.0,24.08,Central,Online,Bank Transfer
O000377,C01346,P0003,2025-12-09,1,377.97,0.0,22.78,East,Retail Store,Credit Card
O000378,C00711,P0053,2025-07-23,4,316.62,0.15,14.61,West,Online,Bank Transfer
O000379,C00318,P0069,2024-02-01,4,30.77,0.2,10.44,North,Retail Store,Credit Card
O000380,C01542,P0077,2025-01-01,1,70.81,0.2,5.31,North,Retail Store,Credit Card
O000381,C01518,P0025,2025-03-31,1,27.18,0.15,17.81,Central,Online,PayPal
O000382,C01466,P0025,2024-04-02,3,27.18,0.15,7.77,North,Online,Debit Card
O000383,C02023,P0047,2024-02-07,1,601.35,0.15,2.66,Central,Retail Store,Debit Card
O000384,C01623,P0015,2024-10-11,2,959.82,0.05,17.35,East,Online,Debit Card
O000385,C02318,P0087,2025-11-29,2,50.59,0.0,19.28,East,Online,Debit Card
O000386,C00522,P0034,2025-08-06,4,186.26,0.1,6.82,South,Retail Store,PayPal
O000387,C00095,P0087,2025-06-29,2,50.59,0.15,2.54,West,Online,Bank Transfer
O000388,C01750,P0083,2025-11-20,5,64.02,0.0,12.23,North,Partner,PayPal
O000389,C01667,P0036,2024-05-04,2,250.91,0.05,22.39,South,Online,Credit Card
O000390,C00920,P0007,2024-10-11,4,787.65,0.1,11.32,North,Online,Credit Card
O000391,C01371,P0011,2025-08-08,3,620.88,0.15,24.05,Central,Online,Bank Transfer
O000392,C01024,P0026,2024-06-17,1,141.49,0.0,3.13,Central,Retail Store,Credit Card
O000393,C01770,P0004,2025-08-29,3,778.99,0.0,4.93,East,Retail Store,Debit Card
O000394,C00977,P0044,2024-02-25,3,236.62,0.1,19.95,West,Retail Store,Credit Card
O000395,C01797,P0013,2025-10-02,2,310.93,0.0,23.13,West,Online,Credit Card
O000396,C01546,P0041,2025-12-11,1,93.16,0.0,3.73,East,Online,Bank Transfer
O000397,C01769,P0009,2024-04-14,2,285.48,0.1,11.54,South,Online,Bank Transfer
O000398,C01684,P0030,2025-09-05,3,490.45,0.1,12.94,Central,Online,Bank Transfer
O000399,C01754,P0080,2025-09-26,1,6.16,0.15,12.72,South,Partner,Credit Card
O000400,C01345,P0076,2024-07-16,1,145.15,0.0,15.84,West,Online,Credit Card
O000401,C00794,P0074,2024-05-09,2,18.14,0.0,18.8,West,Online,Bank Transfer
O000402,C01822,P0024,2024-09-05,1,774.35,0.0,15.65,North,Online,PayPal
O000403,C02102,P0084,2025-01-01,1,185.31,0.1,13.06,East,Retail Store,Debit Card
O000404,C02472,P0044,2024-10-25,1,236.62,0.0,3.79,Central,Online,Debit Card
O000405,C02078,P0072,2024-02-25,2,12.41,0.0,20.17,East,Partner,Debit Card
O000406,C01399,P0025,2025-11-14,2,27.18,0.15,21.67,West,Partner,PayPal
O000407,C02319,P0043,2025-09-22,1,255.64,0.0,22.21,East,Online,Bank Transfer
O000408,C00173,P0064,2024-08-12,4,131.5,0.15,13.0,East,Online,Debit Card
O000409,C00874,P0031,2025-05-07,3,350.4,0.2,7.12,East,Online,Bank Transfer
O000410,C00755,P0001,2025-01-06,1,171.14,0.0,5.7,North,Online,Credit Card
O000411,C01804,P0025,2025-10-08,2,27.18,0.2,6.98,South,Online,Credit Card
O000412,C01164,P0023,2024-08-12,4,485.17,0.15,6.52,West,Online,Debit Card
O000413,C00089,P0023,2024-09-25,4,485.17,0.0,11.03,Central,Retail Store,Debit Card
O000414,C00455,P0044,2024-08-03,1,236.62,0.0,17.37,North,Online,PayPal
O000415,C02159,P0080,2025-03-20,4,6.16,0.0,20.39,East,Online,Debit Card
O000416,C00786,P0069,2025-01-22,2,30.77,0.0,23.22,Central,Online,Debit Card
O000417,C02406,P0025,2025-07-02,1,27.18,0.0,16.66,West,Online,Credit Card
O000418,C01148,P0017,2025-06-04,5,1003.97,0.05,20.15,West,Online,Credit Card
O000419,C00266,P0022,2025-06-04,1,910.71,0.15,13.72,West,Retail Store,PayPal
O000420,C01902,P0023,2024-11-25,3,485.17,0.1,13.16,North,Retail Store,Bank Transfer
O000421,C02381,P0052,2025-10-15,4,120.9,0.1,7.44,Central,Retail Store,Debit Card
O000422,C00832,P0058,2024-08-28,1,524.63,0.0,15.36,East,Online,Bank Transfer
O000423,C01533,P0033,2025-07-17,1,454.27,0.2,14.17,West,Online,Bank Transfer
O000424,C00943,P0075,2024-02-12,2,44.45,0.1,13.02,West,Online,Bank Transfer
O000425,C01676,P0048,2025-05-24,1,134.14,0.05,7.76,South,Online,Bank Transfer
O000426,C00311,P0046,2024-03-25,1,527.57,0.1,20.18,East,Online,Credit Card
O000427,C00933,P0013,2024-05-01,1,310.93,0.0,6.92,Central,Online,PayPal
O000428,C01349,P0033,2024-11-05,3,454.27,0.2,6.79,Central,Retail Store,PayPal
O000429,C02475,P0018,2025-07-10,4,159.0,0.0,21.0,East,Retail Store,PayPal
O000430,C01655,P0052,2025-08-16,3,120.9,0.0,21.97,North,Online,Debit Card
O000431,C00933,P0030,2024-08-02,2,490.45,0.1,18.76,Central,Online,Bank Transfer
O000432,C01890,P0044,2024-03-28,1,236.62,0.0,7.22,Central,Online,Bank Transfer
O000433,C01844,P0072,2024-01-31,1,12.41,0.1,23.73,West,Partner,PayPal
O000434,C00040,P0064,2025-11-05,3,131.5,0.0,17.93,East,Online,Bank Transfer
O000435,C01653,P0069,2024-11-02,1,30.77,0.0,23.25,South,Online,Credit Card
O000436,C00630,P0043,2025-08-04,2,255.64,0.1,24.55,South,Partner,Bank Transfer
O000437,C00837,P0051,2024-03-06,2,320.03,0.0,15.31,Central,Online,PayPal
O000438,C01850,P0082,2024-11-07,1,167.02,0.0,3.22,West,Retail Store,Debit Card
O000439,C02472,P0063,2024-01-28,1,117.97,0.0,8.89,Central,Partner,Bank Transfer
O000440,C00955,P0038,2025-11-06,2,323.52,0.05,6.37,East,Online,Credit Card
O000441,C01683,P0051,2024-06-09,6,320.03,0.0,19.22,West,Online,Bank Transfer
O000442,C01594,P0027,2024-05-13,4,319.74,0.0,6.07,North,Online,Bank Transfer
O000443,C02356,P0040,2025-08-24,1,255.42,0.15,7.04,North,Retail Store,PayPal
O000444,C00585,P0058,2024-03-06,3,524.63,0.1,22.98,West,Retail Store,PayPal
O000445,C02011,P0059,2025-04-18,2,534.37,0.15,10.3,North,Online,Bank Transfer
O000446,C01219,P0051,2025-09-19,3,320.03,0.2,6.54,West,Online,Debit Card
O000447,C01770,P0059,2025-01-28,4,534.37,0.0,11.35,East,Retail Store,Credit Card
O000448,C00179,P0031,2024-06-10,1,350.4,0.15,18.21,Central,Online,Credit Card
O000449,C00890,P0064,2025-02-25,6,131.5,0.1,4.22,South,Online,PayPal
O000450,C00431,P0065,2024-11-29,1,179.07,0.0,12.9,North,Online,Credit Card
O000451,C00300,P0082,2025-12-12,2,167.02,0.05,21.75,North,Online,Bank Transfer
O000452,C01625,P0005,2024-01-11,1,916.2,0.15,17.58,North,Partner,PayPal
O000453,C01902,P0063,2025-04-17,1,117.97,0.1,5.66,North,Retail Store,Bank Transfer
O000454,C01144,P0021,2024-06-23,3,747.29,0.1,5.29,East,Online,PayPal
O000455,C01601,P0022,2024-03-20,2,910.71,0.0,12.41,North,Retail Store,Debit Card
O000456,C00729,P0028,2024-02-05,4,406.01,0.1,21.32,South,Online,Credit Card
O000457,C02142,P0083,2025-11-09,3,64.02,0.0,12.49,East,Online,PayPal
O000458,C02451,P0001,2024-02-19,3,171.14,0.2,10.93,South,Online,Debit Card
O000459,C00978,P0026,2024-04-03,1,141.49,0.0,20.96,North,Partner,PayPal
O000460,C00259,P0029,2024-04-08,3,306.49,0.2,3.49,East,Retail Store,Debit Card
O000461,C02100,P0014,2024-11-30,1,1303.2,0.15,23.52,East,Online,Debit Card
O000462,C01619,P0055,2024-05-03,1,163.36,0.0,2.84,East,Online,Debit Card
O000463,C01296,P0002,2025-02-02,1,1224.79,0.0,17.12,South,Online,PayPal
O000464,C01512,P0006,2024-03-09,4,877.9,0.05,24.62,West,Online,Bank Transfer
O000465,C00418,P0069,2025-08-05,1,30.77,0.0,17.75,South,Online,Bank Transfer
O000466,C00545,P0043,2024-06-28,2,255.64,0.15,4.02,West,Online,Bank Transfer
O000467,C00073,P0078,2025-08-22,2,210.4,0.1,13.83,North,Retail Store,Debit Card
O000468,C00055,P0030,2024-01-22,2,490.45,0.0,19.54,West,Online,Bank Transfer
O000469,C00326,P0008,2024-05-20,1,967.68,0.0,7.1,West,Online,Bank Transfer
O000470,C00156,P0031,2025-09-04,6,350.4,0.05,5.52,South,Retail Store,PayPal
O000471,C01301,P0083,2024-02-10,2,64.02,0.05,19.39,North,Retail Store,PayPal
O000472,C00939,P0043,2024-12-16,1,255.64,0.1,20.53,North,Online,Debit Card
O000473,C00912,P0078,2025-01-25,2,210.4,0.0,3.95,South,Online,Credit Card
O000474,C02014,P0009,2024-07-16,1,285.48,0.0,4.56,North,Partner,Debit Card
O000475,C02428,P0071,2024-07-28,1,111.79,0.0,9.51,Central,Online,Bank Transfer
O000476,C00810,P0032,2025-03-10,1,175.67,0.0,24.27,North,Online,Bank Transfer
O000477,C00825,P0035,2025-05-07,1,137.3,0.0,13.09,East,Online,Debit Card
O000478,C01732,P0065,2025-09-16,3,179.07,0.2,2.95,West,Online,Bank Transfer
O000479,C01563,P0055,2024-03-26,3,163.36,0.0,14.94,West,Online,Debit Card
O000480,C00720,P0033,2025-01-24,2,454.27,0.05,4.12,West,Online,Bank Transfer
O000481,C00560,P0061,2024-07-19,1,549.96,0.0,13.56,West,Online,PayPal
O000482,C01704,P0051,2025-01-17,1,320.03,0.0,11.7,East,Retail Store,Credit Card
O000483,C00160,P0016,2025-01-29,5,377.26,0.0,24.03,West,Online,Bank Transfer
O000484,C01428,P0066,2025-12-27,2,718.11,0.15,17.15,Central,Online,Credit Card
O000485,C01737,P0032,2024-09-05,2,175.67,0.2,18.19,East,Online,Credit Card
O000486,C00606,P0034,2025-09-11,2,186.26,0.15,16.05,East,Online,Debit Card
O000487,C00662,P0002,2024-04-29,3,1224.79,0.15,11.45,Central,Retail Store,Bank Transfer
O000488,C02401,P0011,2025-06-14,4,620.88,0.05,8.19,South,Online,Bank Transfer
O000489,C01238,P0065,2025-06-29,2,179.07,0.05,19.43,East,Online,Bank Transfer
O000490,C00365,P0014,2025-10-13,2,1303.2,0.2,8.55,Central,Online,Debit Card
O000491,C00859,P0051,2025-12-16,1,320.03,0.0,4.68,East,Retail Store,Credit Card
O000492,C01712,P0068,2025-03-02,2,236.64,0.15,10.93,North,Online,Debit Card
O000493,C00551,P0026,2025-05-13,1,141.49,0.0,6.68,East,Online,Debit Card
O000494,C00242,P0024,2024-07-15,1,774.35,0.2,22.04,Central,Online,Credit Card
O000495,C00681,P0011,2024-10-27,1,620.88,0.0,3.17,Central,Online,PayPal
O000496,C00962,P0062,2025-05-11,2,692.95,0.0,19.42,West,Online,PayPal
O000497,C00030,P0086,2025-08-19,3,172.17,0.0,10.95,North,Online,Credit Card
O000498,C02131,P0035,2025-05-12,2,137.3,0.0,10.84,North,Retail Store,PayPal
O000499,C01406,P0041,2024-09-02,5,93.16,0.15,24.44,East,Online,Credit Card
O000500,C01353,P0013,2024-01-04,2,310.93,0.15,3.08,East,Online,Debit Card
O000501,C00504,P0068,2024-10-13,5,236.64,0.2,12.67,Central,Retail Store,PayPal
O000502,C01947,P0066,2025-02-27,2,718.11,0.0,2.87,East,Partner,PayPal
O000503,C01476,P0006,2024-11-29,2,877.9,0.0,19.13,West,Retail Store,Bank Transfer
O000504,C00334,P0045,2025-03-14,5,149.31,0.05,19.02,North,Partner,Credit Card
O000505,C01204,P0078,2024-07-18,3,210.4,0.2,5.38,South,Online,Credit Card
O000506,C00357,P0039,2025-11-20,6,393.4,0.2,23.99,North,Online,Bank Transfer
O000507,C01975,P0085,2025-07-07,1,128.94,0.0,4.87,South,Online,Credit Card
O000508,C00120,P0021,2024-11-30,4,747.29,0.2,17.48,East,Online,PayPal
O000509,C00505,P0086,2024-05-19,4,172.17,0.15,20.4,West,Retail Store,Credit Card
O000510,C01364,P0029,2025-08-12,3,306.49,0.1,10.98,West,Online,PayPal
O000511,C01564,P0084,2025-10-19,3,185.31,0.2,7.53,South,Online,Debit Card
O000512,C00474,P0038,2024-03-30,1,323.52,0.0,19.25,Central,Retail Store,Debit Card
O000513,C00476,P0074,2025-01-11,1,18.14,0.0,9.49,Central,Partner,Credit Card
O000514,C02417,P0069,2024-07-13,3,30.77,0.05,20.44,South,Online,PayPal
O000515,C00518,P0067,2025-11-10,2,435.6,0.0,14.61,Central,Online,Credit Card
O000516,C01887,P0041,2024-05-28,3,93.16,0.0,17.8,North,Retail Store,Bank Transfer
O000517,C00604,P0077,2024-10-17,1,70.81,0.15,15.97,North,Retail Store,Credit Card
O000518,C01266,P0065,2025-12-06,1,179.07,0.2,16.7,North,Retail Store,Bank Transfer
O000519,C00884,P0064,2024-10-25,3,131.5,0.05,5.94,North,Online,PayPal
O000520,C00863,P0029,2025-12-18,3,306.49,0.2,18.87,East,Retail Store,Bank Transfer
O000521,C01226,P0085,2024-06-12,6,128.94,0.1,17.75,West,Online,Bank Transfer
O000522,C01427,P0051,2025-02-04,1,320.03,0.15,18.27,North,Online,Debit Card
O000523,C02245,P0051,2024-04-09,1,320.03,0.2,21.62,Central,Retail Store,Credit Card
O000524,C01246,P0059,2025-11-01,1,534.37,0.0,9.05,West,Online,Bank Transfer
O000525,C00594,P0027,2024-08-11,3,319.74,0.0,10.65,South,Retail Store,Credit Card
O000526,C02358,P0014,2025-11-25,3,1303.2,0.2,17.79,North,Online,Bank Transfer
O000527,C00690,P0008,2024-04-08,1,967.68,0.05,5.14,North,Online,Credit Card
O000528,C02112,P0084,2024-12-12,2,185.31,0.0,8.01,South,Retail Store,Bank Transfer
O000529,C00487,P0031,2025-02-10,2,350.4,0.15,17.19,North,Online,Debit Card
O000530,C01538,P0086,2025-11-05,1,172.17,0.05,8.69,West,Partner,Bank Transfer
O000531,C01824,P0048,2024-01-12,1,134.14,0.0,3.02,West,Online,Debit Card
O000532,C02347,P0074,2025-05-06,1,18.14,0.15,11.14,West,Online,Debit Card
O000533,C01777,P0039,2025-08-08,1,393.4,0.0,11.62,West,Online,Debit Card
O000534,C00081,P0051,2025-07-23,3,320.03,0.2,3.94,Central,Retail Store,Bank Transfer
O000535,C02396,P0069,2025-12-31,3,30.77,0.15,24.23,South,Online,Debit Card
O000536,C00481,P0024,2025-09-05,2,774.35,0.0,5.27,West,Online,PayPal
O000537,C00528,P0074,2024-07-30,2,18.14,0.0,4.4,South,Online,Credit Card
O000538,C00511,P0065,2024-11-01,1,179.07,0.1,8.09,West,Online,Credit Card
O000539,C00190,P0067,2024-10-27,2,435.6,0.05,18.14,South,Online,Bank Transfer
O000540,C02141,P0046,2025-09-12,2,527.57,0.0,7.83,Central,Retail Store,Credit Card
O000541,C00771,P0019,2024-11-02,4,530.25,0.0,15.82,North,Partner,Debit Card
O000542,C01137,P0017,2025-09-29,2,1003.97,0.1,17.12,Central,Online,Bank Transfer
O000543,C00669,P0052,2025-04-12,1,120.9,0.0,14.56,North,Retail Store,Debit Card
O000544,C00290,P0081,2024-10-02,6,51.36,0.15,15.18,West,Retail Store,PayPal
O000545,C02095,P0078,2024-06-16,1,210.4,0.0,11.03,South,Online,Bank Transfer
O000546,C02473,P0032,2024-03-20,1,175.67,0.1,3.98,Central,Online,Bank Transfer
O000547,C00365,P0047,2024-12-07,3,601.35,0.0,8.66,Central,Partner,Debit Card
O000548,C00402,P0049,2024-08-15,1,63.33,0.0,6.45,Central,Retail Store,Credit Card
O000549,C01256,P0076,2025-05-16,1,145.15,0.0,14.91,East,Retail Store,PayPal
O000550,C02489,P0013,2024-02-19,1,310.93,0.2,20.64,East,Online,PayPal
O000551,C02178,P0071,2025-08-31,4,111.79,0.05,8.33,West,Online,Debit Card
O000552,C02104,P0020,2025-11-04,1,797.9,0.05,3.69,West,Online,PayPal
O000553,C01517,P0032,2025-11-25,2,175.67,0.15,24.69,West,Online,Bank Transfer
O000554,C01920,P0065,2024-10-20,1,179.07,0.05,9.37,East,Online,Debit Card
O000555,C00357,P0040,2025-02-20,3,255.42,0.2,4.23,North,Online,Credit Card
O000556,C00984,P0012,2024-06-18,2,436.24,0.0,20.69,North,Retail Store,Bank Transfer
O000557,C00044,P0055,2025-11-24,2,163.36,0.15,14.09,Central,Online,Bank Transfer
O000558,C02181,P0016,2025-02-19,1,377.26,0.0,18.57,South,Partner,Credit Card
O000559,C02189,P0045,2024-09-07,6,149.31,0.15,16.17,West,Partner,Credit Card
O000560,C00691,P0087,2025-06-20,4,50.59,0.0,14.06,South,Online,Debit Card
O000561,C00209,P0055,2025-05-22,1,163.36,0.0,23.07,North,Partner,PayPal
O000562,C01024,P0070,2024-04-30,1,123.58,0.05,2.55,Central,Online,Debit Card
O000563,C02330,P0051,2024-08-10,4,320.03,0.15,23.55,North,Online,Credit Card
O000564,C02000,P0008,2024-12-30,1,967.68,0.05,4.91,South,Online,PayPal
O000565,C01433,P0024,2025-02-15,1,774.35,0.0,4.41,East,Online,Debit Card
O000566,C02107,P0020,2025-02-24,1,797.9,0.05,7.59,Central,Online,PayPal
O000567,C01620,P0048,2024-11-02,1,134.14,0.0,4.95,West,Online,PayPal
O000568,C01797,P0085,2025-03-25,1,128.94,0.0,10.58,West,Retail Store,Credit Card
O000569,C00813,P0015,2024-07-13,1,959.82,0.0,22.77,North,Online,PayPal
O000570,C00657,P0086,2024-07-22,5,172.17,0.15,11.97,South,Partner,Credit Card
O000571,C02254,P0064,2025-11-29,3,131.5,0.0,13.79,Central,Retail Store,Bank Transfer
O000572,C01593,P0017,2024-04-22,5,1003.97,0.2,10.24,North,Online,Debit Card
O000573,C00056,P0088,2024-08-30,1,89.32,0.2,12.27,Central,Online,Credit Card
O000574,C01186,P0037,2025-05-12,1,147.84,0.05,18.91,Central,Online,Debit Card
O000575,C00766,P0032,2024-10-14,3,175.67,0.2,17.49,East,Online,Debit Card
O000576,C01758,P0026,2025-04-30,3,141.49,0.2,6.75,East,Online,Debit Card
O000577,C02422,P0081,2025-10-11,1,51.36,0.0,8.66,North,Online,Credit Card
O000578,C00788,P0019,2025-03-12,1,530.25,0.0,11.06,East,Online,Credit Card
O000579,C02151,P0040,2025-12-17,2,255.42,0.0,13.28,South,Online,Bank Transfer
O000580,C02089,P0055,2025-10-21,1,163.36,0.0,23.72,Central,Online,PayPal
O000581,C01713,P0032,2024-11-23,4,175.67,0.0,17.36,West,Online,Credit Card
O000582,C01318,P0028,2024-10-19,2,406.01,0.1,8.18,West,Online,Debit Card
O000583,C02013,P0047,2024-12-08,1,601.35,0.0,9.95,Central,Retail Store,Debit Card
O000584,C01481,P0076,2025-06-25,2,145.15,0.0,15.65,Central,Retail Store,Debit Card
O000585,C00358,P0014,2024-05-13,2,1303.2,0.1,6.84,East,Online,Debit Card
O000586,C01826,P0013,2024-03-17,5,310.93,0.1,24.77,East,Online,Bank Transfer
O000587,C00828,P0069,2024-06-06,1,30.77,0.0,22.56,South,Online,PayPal
O000588,C02296,P0045,2025-01-09,2,149.31,0.15,4.02,North,Online,Bank Transfer
