order_id,customer_id,product_id,order_date,quantity,unit_price,discount,shipping_cost,region,sales_channel,payment_method,gross_sales,discount_amount,net_sales,estimated_cost,gross_profit,profit_margin,order_month
O000162,C01106,P0079,2025-07-09,2,95.49,0.0,16.46,North,Retail Store,Credit Card,190.98,0.0,190.98,123.2,51.319999999999986,0.2687192376165043,2025-07
O000163,C01376,P0008,2025-06-11,5,967.68,0.15,5.0,Central,Online,Credit Card,4838.4,725.7599999999999,4112.639999999999,3275.8999999999996,831.7399999999998,0.20223992374727667,2025-06
O000164,C01498,P0060,2025-09-25,1,227.84,0.0,15.12,East,Online,Credit Card,227.84,0.0,227.84,109.97,102.75,0.4509743679775281,2025-09
O000165,C00839,P0018,2024-12-08,1,159.0,0.0,19.45,East,Retail Store,Debit Card,159.0,0.0,159.0,89.15,50.39999999999999,0.3169811320754716,2024-12
O000166,C00924,P0042,2024-12-27,4,68.63,0.1,3.73,West,Retail Store,PayPal,274.52,27.451999999999998,247.06799999999998,161.16,82.17799999999998,0.3326128839024074,2024-12
O000167,C01528,P0045,2025-04-08,2,149.31,0.1,18.47,South,Retail Store,Bank Transfer,298.62,29.862000000000002,268.758,180.26,70.02799999999999,0.2605615460749075,2025-04
O000168,C02183,P0038,2025-04-07,2,323.52,0.2,6.74,North,Retail Store,Credit Card,647.04,129.408,517.632,334.86,176.03199999999993,0.3400717111770523,2025-04
O000169,C01876,P0012,2024-03-23,1,436.24,0.0,4.96,East,Online,Credit Card,436.24,0.0,436.24,262.26,169.02,0.3874472767284064,2024-03
O000170,C01131,P0015,2025-12-14,1,959.82,0.0,9.1,West,Partner,Credit Card,959.82,0.0,959.82,468.59,482.13000000000005,0.5023129336750641,2025-12
O000171,C02218,P0017,2025-04-30,1,1003.97,0.05,9.06,South,Retail Store,Credit Card,1003.97,50.1985,953.7715000000001,509.92,434.79150000000004,0.45586547721335774,2025-04
O000172,C00258,P0003,2024-08-25,3,377.97,0.1,15.52,West,Retail Store,Bank Transfer,1133.91,113.39100000000002,1020.519,835.11,169.88899999999998,0.16647313768778432,2024-08
O000173,C01337,P0063,2025-08-30,2,117.97,0.1,12.81,North,Retail Store,Bank Transfer,235.94,23.594,212.346,169.06,30.476,0.1435204807248547,2025-08
O000174,C02324,P0017,2024-11-09,1,1003.97,0.0,24.34,South,Online,PayPal,1003.97,0.0,1003.97,509.92,469.71000000000004,0.4678526250784386,2024-11
O000175,C00194,P0019,2024-12-27,1,530.25,0.0,18.52,West,Retail Store,Debit Card,530.25,0.0,530.25,286.78,224.95000000000002,0.4242338519566243,2024-12
O000176,C01169,P0024,2024-06-28,3,774.35,0.15,6.13,North,Partner,Debit Card,2323.05,348.45750000000004,1974.5925000000002,1601.67,366.79250000000013,0.18575604839985976,2024-06
O000177,C00479,P0006,2024-11-20,2,877.9,0.05,7.12,Central,Online,Debit Card,1755.8,87.79,1668.01,1038.12,622.7700000000001,0.3733610709767928,2024-11
O000178,C00143,P0086,2024-11-20,5,172.17,0.0,14.51,East,Online,Debit Card,860.8499999999999,0.0,860.8499999999999,499.54999999999995,346.78999999999996,0.40284602427832955,2024-11
O000179,C00498,P0004,2025-02-18,5,778.99,0.2,23.38,North,Online,Bank Transfer,3894.95,778.99,3115.96,2337.6499999999996,754.9300000000004,0.2422784631381662,2025-02
O000180,C00640,P0001,2025-07-13,5,171.14,0.0,13.16,South,Retail Store,PayPal,855.6999999999999,0.0,855.6999999999999,555.7,286.83999999999986,0.3352109384129951,2025-07
O000181,C01188,P0074,2025-11-13,1,18.14,0.1,10.12,North,Retail Store,Bank Transfer,18.14,1.814,16.326,13.85,-7.643999999999998,-0.46821021683204694,2025-11
O000182,C00461,P0062,2024-02-11,1,692.95,0.1,11.54,North,Online,Credit Card,692.95,69.295,623.6550000000001,345.04,267.07500000000005,0.428241575871275,2024-02
O000183,C00903,P0058,2024-12-31,1,524.63,0.0,15.63,North,Retail Store,Debit Card,524.63,0.0,524.63,271.05,237.95,0.4535577454587042,2024-12
O000184,C00910,P0036,2024-07-19,1,250.91,0.1,24.46,South,Retail Store,Credit Card,250.91,25.091,225.819,146.3,55.058999999999976,0.24381916490640726,2024-07
O000185,C01616,P0025,2025-05-17,1,27.18,0.1,22.94,West,Online,Credit Card,27.18,2.718,24.462,15.99,-14.468000000000002,-0.5914479601013818,2025-05
O000186,C01479,P0051,2024-05-31,3,320.03,0.05,2.77,West,Online,PayPal,960.0899999999999,48.0045,912.0854999999999,553.2,356.1154999999999,0.3904409180937532,2024-05
O000187,C01413,P0045,2024-11-11,5,149.31,0.2,18.88,South,Online,Debit Card,746.55,149.31,597.24,450.65,127.71000000000004,0.21383363471971073,2024-11
O000188,C01820,P0054,2025-03-29,1,289.95,0.2,18.89,South,Retail Store,Bank Transfer,289.95,57.99,231.95999999999998,144.05,69.01999999999997,0.29755130194861173,2025-03
O000189,C01697,P0018,2025-08-24,2,159.0,0.0,24.74,North,Online,Bank Transfer,318.0,0.0,318.0,178.3,114.96,0.36150943396226415,2025-08
O000190,C02152,P0043,2024-03-08,5,255.64,0.1,2.65,North,Retail Store,Credit Card,1278.1999999999998,127.82,1150.3799999999999,665.3499999999999,482.38,0.41932231088857597,2024-03
O000191,C01120,P0054,2024-06-28,2,289.95,0.15,6.98,North,Online,Debit Card,579.9,86.985,492.91499999999996,288.1,197.83499999999995,0.40135723197711565,2024-06
O000192,C01564,P0038,2025-07-21,2,323.52,0.2,13.62,South,Retail Store,PayPal,647.04,129.408,517.632,334.86,169.15199999999993,0.326780415430267,2025-07
O000193,C01899,P0029,2024-01-28,3,306.49,0.0,5.29,South,Online,Bank Transfer,919.47,0.0,919.47,557.61,356.57,0.3877994931862921,2024-01
O000194,C01179,P0054,2024-07-02,2,289.95,0.15,5.19,West,Retail Store,Credit Card,579.9,86.985,492.91499999999996,288.1,199.62499999999994,0.404988689733524,2024-07
O000195,C01136,P0064,2024-03-09,2,131.5,0.0,22.04,North,Online,Bank Transfer,263.0,0.0,263.0,136.88,104.08000000000001,0.3957414448669202,2024-03
O000196,C01950,P0016,2025-01-17,2,377.26,0.1,6.16,East,Online,PayPal,754.52,75.452,679.068,543.3,129.60800000000003,0.1908615926534604,2025-01
O000197,C00240,P0019,2024-11-23,2,530.25,0.15,3.69,North,Online,Debit Card,1060.5,159.075,901.425,573.56,324.175,0.35962503813406554,2024-11
O000198,C01480,P0054,2025-10-13,4,289.95,0.0,14.42,East,Online,PayPal,1159.8,0.0,1159.8,576.2,569.18,0.49075702707363333,2025-10
O000199,C00315,P0066,2024-07-17,3,718.11,0.0,14.73,Central,Retail Store,Debit Card,2154.33,0.0,2154.33,1137.72,1001.8799999999999,0.4650541003467435,2024-07
O000200,C01296,P0088,2024-11-04,1,89.32,0.15,14.52,South,Retail Store,Credit Card,89.32,13.397999999999998,75.922,58.01,3.3919999999999995,0.04467743210136719,2024-11
O000201,C01441,P0019,2024-01-14,1,530.25,0.0,11.77,Central,Online,Bank Transfer,530.25,0.0,530.25,286.78,231.70000000000002,0.436963696369637,2024-01
O000202,C00668,P0014,2024-08-11,1,1303.2,0.0,11.89,North,Retail Store,Credit Card,1303.2,0.0,1303.2,845.71,445.6,0.3419275629220381,2024-08
O000203,C00313,P0015,2024-05-14,4,959.82,0.05,5.63,North,Online,PayPal,3839.28,191.96400000000003,3647.3160000000003,1874.36,1767.3260000000002,0.48455521813848873,2024-05
O000204,C01811,P0077,2025-06-19,3,70.81,0.0,3.15,West,Online,PayPal,212.43,0.0,212.43,112.05000000000001,97.22999999999999,0.45770371416466593,2025-06
O000205,C00486,P0029,2024-05-11,4,306.49,0.0,5.32,Central,Retail Store,PayPal,1225.96,0.0,1225.96,743.48,477.16,0.3892133511696956,2024-05
O000206,C00534,P0011,2025-03-11,2,620.88,0.2,19.93,East,Online,Credit Card,1241.76,248.352,993.408,800.78,172.69800000000004,0.1738439795129494,2025-03
O000207,C01767,P0006,2024-07-20,1,877.9,0.2,13.05,West,Retail Store,Credit Card,877.9,175.58,702.3199999999999,519.06,170.20999999999998,0.24235391274632645,2024-07
O000208,C01037,P0006,2024-03-08,1,877.9,0.0,23.2,South,Retail Store,Credit Card,877.9,0.0,877.9,519.06,335.64000000000004,0.38232144891217684,2024-03
O000209,C00842,P0076,2024-07-23,1,145.15,0.0,21.53,West,Online,Debit Card,145.15,0.0,145.15,99.04,24.58,0.16934205993799517,2024-07
O000210,C01137,P0075,2024-12-22,1,44.45,0.2,13.86,Central,Online,Debit Card,44.45,8.89,35.56,28.94,-7.239999999999998,-0.20359955005624292,2024-12
O000211,C00280,P0013,2025-08-15,3,310.93,0.1,24.2,West,Online,Debit Card,932.79,93.279,839.511,712.74,102.57099999999996,0.12217945923281524,2025-08
O000212,C00704,P0069,2024-01-05,5,30.77,0.0,10.75,North,Partner,Bank Transfer,153.85,0.0,153.85,92.75,50.349999999999994,0.32726681832954174,2024-01
O000213,C02415,P0024,2025-03-26,2,774.35,0.0,24.58,East,Online,PayPal,1548.7,0.0,1548.7,1067.78,456.3400000000001,0.2946600374507652,2025-03
O000214,C01738,P0028,2025-06-10,1,406.01,0.0,5.28,North,Retail Store,PayPal,406.01,0.0,406.01,262.53,138.20000000000002,0.3403857047855965,2025-06
O000215,C00452,P0067,2024-05-19,2,435.6,0.0,4.35,East,Retail Store,Credit Card,871.2,0.0,871.2,550.42,316.43000000000006,0.3632116620752985,2024-05
O000216,C02023,P0015,2025-01-29,1,959.82,0.1,7.58,Central,Retail Store,Bank Transfer,959.82,95.98200000000001,863.8380000000001,468.59,387.6680000000001,0.44877395993230224,2025-01
O000217,C01669,P0038,2025-03-14,1,323.52,0.0,23.63,North,Partner,Bank Transfer,323.52,0.0,323.52,167.43,132.45999999999998,0.40943372898120667,2025-03
O000218,C01506,P0023,2024-01-14,6,485.17,0.05,12.36,East,Retail Store,Bank Transfer,2911.02,145.55100000000002,2765.469,2217.8999999999996,535.2090000000004,0.1935328148679303,2024-01
O000219,C00349,P0016,2024-05-26,1,377.26,0.15,19.18,South,Online,Credit Card,377.26,56.589,320.671,271.65,29.841000000000015,0.09305799401879189,2024-05
O000220,C00692,P0009,2025-01-07,5,285.48,0.0,5.26,East,Online,Bank Transfer,1427.4,0.0,1427.4,973.8,448.34000000000015,0.3140955583578535,2025-01
O000221,C01740,P0064,2024-10-12,3,131.5,0.2,19.52,East,Online,PayPal,394.5,78.9,315.6,205.32,90.76000000000003,0.28757921419518384,2024-10
O000222,C01640,P0046,2025-05-02,2,527.57,0.05,5.82,Central,Partner,PayPal,1055.14,52.757000000000005,1002.383,654.98,341.583,0.34077094284320464,2025-05
O000223,C01863,P0014,2024-05-05,1,1303.2,0.05,3.17,North,Online,Debit Card,1303.2,65.16000000000001,1238.04,845.71,389.1599999999999,0.31433556266356494,2024-05
O000224,C00217,P0009,2025-05-25,2,285.48,0.0,5.94,South,Online,PayPal,570.96,0.0,570.96,389.52,175.50000000000006,0.30737704918032793,2025-05
O000225,C00395,P0010,2025-11-07,3,366.28,0.2,7.04,South,Online,Bank Transfer,1098.84,219.768,879.0719999999999,643.86,228.17199999999988,0.25956008154053356,2025-11
O000226,C02040,P0063,2025-05-31,1,117.97,0.0,23.93,South,Retail Store,Credit Card,117.97,0.0,117.97,84.53,9.509999999999998,0.0806137153513605,2025-05
O000227,C00130,P0056,2024-05-01,1,239.61,0.0,12.84,East,Partner,Bank Transfer,239.61,0.0,239.61,186.5,40.27000000000001,0.1680647719210384,2024-05
O000228,C00135,P0023,2025-07-24,2,485.17,0.2,13.56,Central,Online,Debit Card,970.34,194.068,776.272,739.3,23.41200000000009,0.03015953171053457,2025-07
O000229,C00551,P0040,2025-02-02,2,255.42,0.0,17.35,East,Online,Bank Transfer,510.84,0.0,510.84,397.84,95.65,0.18724062328713492,2025-02
O000230,C02210,P0074,2025-04-26,2,18.14,0.2,11.31,Central,Online,Credit Card,36.28,7.256,29.024,27.7,-9.985999999999999,-0.34406008820286654,2025-04
O000231,C02027,P0076,2025-01-21,2,145.15,0.0,9.71,West,Retail Store,PayPal,290.3,0.0,290.3,198.08,82.50999999999999,0.2842232173613503,2025-01
O000232,C00116,P0076,2024-02-16,1,145.15,0.0,19.72,Central,Online,Credit Card,145.15,0.0,145.15,99.04,26.39,0.18181191870478813,2024-02
O000233,C01398,P0049,2024-04-09,2,63.33,0.0,17.38,South,Online,Credit Card,126.66,0.0,126.66,91.2,18.079999999999995,0.1427443549660508,2024-04
O000234,C01015,P0031,2025-10-25,1,350.4,0.0,22.05,West,Partner,Credit Card,350.4,0.0,350.4,234.4,93.94999999999997,0.2681221461187214,2025-10
O000235,C00469,P0044,2024-06-22,1,236.62,0.0,15.28,South,Online,Bank Transfer,236.62,0.0,236.62,158.99,62.349999999999994,0.26350266249683035,2024-06
O000236,C01726,P0035,2024-01-21,2,137.3,0.1,11.0,North,Online,PayPal,274.6,27.460000000000004,247.14000000000001,198.34,37.80000000000001,0.15294974508375822,2024-01
O000237,C01599,P0042,2025-08-09,1,68.63,0.05,10.06,North,Online,Debit Card,68.63,3.4314999999999998,65.1985,40.29,14.848499999999996,0.22774296954684536,2025-08
O000238,C02060,P0086,2024-12-13,1,172.17,0.0,7.04,East,Online,Bank Transfer,172.17,0.0,172.17,99.91,65.21999999999998,0.37881163965847703,2024-12
O000239,C00309,P0069,2024-08-07,1,30.77,0.0,20.6,West,Online,Bank Transfer,30.77,0.0,30.77,18.55,-8.380000000000003,-0.27234319142021457,2024-08
O000240,C00377,P0075,2024-04-07,2,44.45,0.0,12.11,Central,Online,Bank Transfer,88.9,0.0,88.9,57.88,18.910000000000004,0.21271091113610802,2024-04
O000241,C01423,P0010,2025-10-29,3,366.28,0.1,17.43,North,Retail Store,Bank Transfer,1098.84,109.884,988.9559999999999,643.86,327.6659999999999,0.3313251550119519,2025-10
O000242,C01284,P0026,2025-02-28,1,141.49,0.1,22.32,North,Online,Debit Card,141.49,14.149000000000001,127.34100000000001,75.72,29.30100000000001,0.2300987113341344,2025-02
O000243,C02115,P0024,2025-08-13,2,774.35,0.15,8.53,West,Partner,Bank Transfer,1548.7,232.305,1316.395,1067.78,240.085,0.18238066841639478,2025-08
O000244,C02183,P0079,2025-03-20,5,95.49,0.15,10.7,North,Retail Store,Debit Card,477.45,71.61749999999999,405.8325,308.0,87.13249999999998,0.2147006462025589,2025-03
O000245,C00606,P0031,2024-06-03,3,350.4,0.2,11.73,East,Online,Bank Transfer,1051.1999999999998,210.23999999999998,840.9599999999998,703.2,126.02999999999976,0.14986444063926915,2024-06
O000246,C00264,P0082,2024-07-27,3,167.02,0.0,8.27,East,Retail Store,Debit Card,501.06000000000006,0.0,501.06000000000006,326.28000000000003,166.51000000000002,0.3323154911587435,2024-07
O000247,C02463,P0031,2025-02-19,1,350.4,0.0,20.43,West,Online,Debit Card,350.4,0.0,350.4,234.4,95.56999999999996,0.27274543378995425,2025-02
O000248,C01272,P0060,2025-05-12,2,227.84,0.05,7.04,Central,Online,Credit Card,455.68,22.784000000000002,432.896,219.94,205.91600000000003,0.47567083086930817,2025-05
O000249,C01118,P0018,2024-01-30,1,159.0,0.2,17.0,Central,Online,Debit Card,159.0,31.8,127.2,89.15,21.049999999999997,0.16548742138364778,2024-01
O000250,C00173,P0063,2024-01-21,1,117.97,0.0,22.01,East,Online,PayPal,117.97,0.0,117.97,84.53,11.429999999999996,0.09688903958633548,2024-01
O000251,C01668,P0047,2025-11-18,2,601.35,0.0,7.81,Central,Online,Debit Card,1202.7,0.0,1202.7,865.2,329.69,0.27412488567390036,2025-11
O000252,C02339,P0065,2024-05-03,2,179.07,0.2,13.67,North,Online,PayPal,358.14,71.628,286.512,191.96,80.88199999999999,0.28229882168984194,2024-05
O000253,C00370,P0031,2025-09-06,1,350.4,0.2,20.63,North,Online,Bank Transfer,350.4,70.08,280.32,234.4,25.28999999999999,0.09021832191780818,2025-09
O000254,C00967,P0055,2024-08-11,1,163.36,0.0,12.39,West,Online,PayPal,163.36,0.0,163.36,119.0,31.970000000000013,0.1957027424094026,2024-08
O000255,C01042,P0076,2024-02-27,2,145.15,0.0,9.62,West,Retail Store,Credit Card,290.3,0.0,290.3,198.08,82.6,0.28453324147433684,2024-02
O000256,C01736,P0061,2025-11-30,1,549.96,0.0,10.67,Central,Partner,Debit Card,549.96,0.0,549.96,305.02,234.27000000000007,0.4259764346497928,2025-11
O000257,C01507,P0040,2024-01-22,2,255.42,0.1,18.04,East,Online,Credit Card,510.84,51.084,459.756,397.84,43.876,0.09543322980015487,2024-01
O000258,C00982,P0033,2025-07-19,1,454.27,0.15,22.82,West,Partner,PayPal,454.27,68.14049999999999,386.1295,306.51,56.799500000000016,0.14709961295368526,2025-07
O000259,C00500,P0069,2024-08-30,4,30.77,0.05,23.37,Central,Online,Bank Transfer,123.08,6.154,116.926,74.2,19.355999999999998,0.16554059832714707,2024-08
O000260,C01047,P0039,2024-04-02,5,393.4,0.2,21.84,South,Online,Debit Card,1967.0,393.40000000000003,1573.6,1004.95,546.8099999999998,0.347489832231825,2024-04
O000261,C00657,P0057,2025-10-08,1,363.62,0.2,20.26,South,Retail Store,Bank Transfer,363.62,72.724,290.896,248.87,21.76600000000001,0.07482399207964362,2025-10
O000262,C01123,P0011,2025-05-18,2,620.88,0.05,18.64,Central,Partner,PayPal,1241.76,62.088,1179.672,800.78,360.25200000000007,0.3053831912599435,2025-05
O000263,C00412,P0021,2025-12-16,1,747.29,0.0,12.7,Central,Online,PayPal,747.29,0.0,747.29,497.84,236.75,0.3168114119016714,2025-12
O000264,C00113,P0007,2025-10-18,2,787.65,0.15,2.57,Central,Online,Debit Card,1575.3,236.295,1339.0049999999999,1211.5,124.93499999999989,0.09330435659314185,2025-10
O000265,C00820,P0081,2024-11-08,1,51.36,0.0,14.12,South,Online,Debit Card,51.36,0.0,51.36,37.84,-0.6000000000000032,-0.011682242990654268,2024-11
O000266,C00533,P0077,2025-12-03,1,70.81,0.0,8.37,Central,Online,Debit Card,70.81,0.0,70.81,37.35,25.090000000000003,0.3543284846773055,2025-12
O000267,C02430,P0042,2024-10-15,1,68.63,0.05,22.22,Central,Online,Bank Transfer,68.63,3.4314999999999998,65.1985,40.29,2.6884999999999977,0.04123561124872501,2024-10
O000268,C02337,P0029,2024-01-22,5,306.49,0.1,22.9,East,Retail Store,Debit Card,1532.45,153.245,1379.205,929.35,426.9549999999999,0.3095660181046327,2024-01
O000269,C01895,P0026,2024-09-25,3,141.49,0.0,16.01,East,Online,Bank Transfer,424.47,0.0,424.47,227.16,181.30000000000004,0.42712088015643046,2024-09
O000270,C00612,P0012,2025-01-11,1,436.24,0.1,19.9,West,Online,Bank Transfer,436.24,43.624,392.616,262.26,110.45599999999999,0.28133341483790775,2025-01
O000271,C01859,P0087,2025-05-21,1,50.59,0.15,8.98,Central,Online,PayPal,50.59,7.5885,43.00150000000001,33.42,0.601500000000005,0.013987884143576502,2025-05
O000272,C02025,P0049,2024-05-13,2,63.33,0.0,18.85,East,Retail Store,PayPal,126.66,0.0,126.66,91.2,16.609999999999992,0.1311384809726827,2024-05
O000273,C00776,P0054,2024-07-03,1,289.95,0.0,7.8,North,Online,PayPal,289.95,0.0,289.95,144.05,138.09999999999997,0.4762890153474736,2024-07
O000274,C01848,P0032,2025-01-13,2,175.67,0.15,13.05,North,Online,Credit Card,351.34,52.70099999999999,298.639,204.92,80.66900000000003,0.2701221206875191,2025-01
O000275,C01325,P0051,2025-12-04,1,320.03,0.05,4.14,Central,Retail Store,PayPal,320.03,16.0015,304.02849999999995,184.4,115.48849999999995,0.37986076963179427,2025-12
O000276,C02282,P0008,2024-02-23,1,967.68,0.0,24.93,South,Online,PayPal,967.68,0.0,967.68,655.18,287.57,0.29717468584656087,2024-02
O000277,C02451,P0006,2024-01-06,1,877.9,0.1,17.6,South,Online,Bank Transfer,877.9,87.79,790.11,519.06,253.45000000000007,0.32077811950234786,2024-01
O000278,C00542,P0072,2024-02-12,2,12.41,0.0,23.43,West,Online,Bank Transfer,24.82,0.0,24.82,16.8,-15.41,-0.620870265914585,2024-02
O000279,C01918,P0017,2024-04-01,1,1003.97,0.1,5.13,West,Online,PayPal,1003.97,100.397,903.573,509.92,388.52299999999997,0.42998518105344,2024-04
O000280,C00181,P0017,2025-05-26,4,1003.97,0.2,23.34,South,Online,PayPal,4015.88,803.176,3212.704,2039.68,1149.6840000000002,0.3578555634132494,2025-05
O000281,C01159,P0034,2025-09-19,3,186.26,0.0,22.59,Central,Online,Bank Transfer,558.78,0.0,558.78,343.14,193.04999999999998,0.3454848061849028,2025-09
O000282,C01293,P0063,2024-06-03,2,117.97,0.15,3.7,East,Retail Store,Bank Transfer,235.94,35.391,200.549,169.06,27.789000000000005,0.13856464006302702,2024-06
O000283,C00609,P0007,2024-08-23,1,787.65,0.05,12.32,East,Online,Bank Transfer,787.65,39.3825,748.2674999999999,605.75,130.19749999999993,0.1739986034406144,2024-08
O000284,C02028,P0006,2025-03-28,1,877.9,0.15,13.59,Central,Online,Bank Transfer,877.9,131.685,746.2149999999999,519.06,213.56499999999997,0.28619767761302034,2025-03
O000285,C00607,P0016,2024-12-23,1,377.26,0.2,19.37,South,Online,Debit Card,377.26,75.452,301.808,271.65,10.788000000000014,0.035744579335206535,2024-12
O000286,C01118,P0073,2025-11-10,2,162.4,0.1,14.34,Central,Partner,Credit Card,324.8,32.480000000000004,292.32,236.0,41.97999999999999,0.14360974274767374,2025-11
O000287,C02338,P0024,2025-03-02,4,774.35,0.0,22.47,South,Retail Store,Credit Card,3097.4,0.0,3097.4,2135.56,939.3700000000001,0.30327694195131405,2025-03
O000288,C00107,P0037,2025-11-28,6,147.84,0.0,21.33,East,Online,Credit Card,887.04,0.0,887.04,544.2,321.50999999999993,0.36245265151515144,2025-11
O000289,C00630,P0004,2024-03-24,2,778.99,0.15,16.64,South,Retail Store,Bank Transfer,1557.98,233.697,1324.283,935.06,372.58299999999997,0.2813469628470652,2024-03
O000290,C01104,P0077,2025-11-04,1,70.81,0.0,9.81,Central,Retail Store,Bank Transfer,70.81,0.0,70.81,37.35,23.65,0.3339923739584804,2025-11
O000291,C02332,P0017,2024-08-04,4,1003.97,0.2,20.46,North,Retail Store,PayPal,4015.88,803.176,3212.704,2039.68,1152.564,0.3587520045419684,2024-08
O000292,C00290,P0071,2025-09-08,1,111.79,0.05,24.21,West,Online,Debit Card,111.79,5.589500000000001,106.2005,70.09,11.900500000000001,0.11205691121981536,2025-09
O000293,C01634,P0012,2024-01-22,4,436.24,0.0,8.91,West,Online,Bank Transfer,1744.96,0.0,1744.96,1049.04,687.0100000000001,0.3937110306253439,2024-01
